,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
67,2022-03-14,H,LAC,W,120,111,41,86,0.477,15,30,0.5,23,32,0.719,12,49,28,7,4,11,19,122.0,112.8,89.1,0.372,0.349,0.6,53.3,68.3,7.1,6.5,0.564,9.9,27.9,0.267,0.5,8.7,75.5,0.133
68,2022-03-16,H,PHI,L,114,118,39,80,0.488,9,28,0.321,27,32,0.844,8,39,25,9,4,9,17,122.1,126.4,93.4,0.4,0.35,0.606,50.0,64.1,9.6,8.5,0.544,8.7,20.0,0.338,0.595,10.8,81.6,0.304
69,2022-03-18,H,DEN,W,119,116,44,98,0.449,14,37,0.378,17,26,0.654,15,46,31,11,4,11,17,115.7,112.8,93.1,0.265,0.378,0.544,47.4,70.5,10.7,6.8,0.52,9.1,28.3,0.173,0.554,15.3,70.5,0.152
70,2022-03-19,H,DET,W,113,109,45,88,0.511,10,26,0.385,13,23,0.565,12,44,28,7,4,14,16,116.6,112.5,96.9,0.261,0.295,0.576,53.7,62.2,7.2,7.3,0.568,12.5,30.0,0.148,0.559,13.8,76.2,0.165
71,2022-03-21,H,LAL,L,120,131,45,86,0.523,14,39,0.359,16,19,0.842,8,38,29,3,2,12,19,123.0,134.3,97.6,0.221,0.453,0.636,48.1,64.4,3.1,3.2,0.605,11.3,20.0,0.186,0.628,7.3,76.9,0.138
72,2022-03-24,A,TOR,L,104,117,37,79,0.468,12,30,0.4,18,22,0.818,9,36,24,4,3,13,14,117.0,131.6,88.9,0.278,0.38,0.586,47.4,64.9,4.5,5.8,0.544,12.8,25.0,0.228,0.562,7.6,67.5,0.191
73,2022-03-26,H,CHI,L,94,98,34,82,0.415,7,31,0.226,19,27,0.704,15,46,17,7,3,13,23,104.3,108.7,90.1,0.329,0.378,0.501,55.4,50.0,7.8,5.6,0.457,12.2,32.6,0.232,0.513,13.1,83.8,0.28
74,2022-03-28,H,ORL,W,107,101,37,83,0.446,13,41,0.317,20,23,0.87,6,41,26,11,4,13,13,107.8,101.7,99.3,0.277,0.494,0.575,47.7,70.3,11.1,8.0,0.524,12.3,14.0,0.241,0.54,15.5,81.4,0.08
75,2022-03-30,H,DAL,L,112,120,42,83,0.506,11,25,0.44,17,22,0.773,9,39,24,7,3,13,15,118.5,127.0,94.5,0.265,0.301,0.604,50.6,57.1,7.4,6.5,0.572,12.3,23.7,0.205,0.614,10.4,76.9,0.136
76,2022-03-31,A,ATL,L,107,131,39,90,0.433,7,30,0.233,22,28,0.786,15,47,19,6,5,14,20,109.2,133.7,98.0,0.311,0.333,0.523,49.5,48.7,6.1,9.6,0.472,12.0,29.4,0.244,0.588,7.2,72.7,0.264
77,2022-04-02,A,NYK,W,119,101,44,81,0.543,15,34,0.441,16,21,0.762,7,43,26,6,3,9,24,129.2,109.6,92.1,0.259,0.42,0.659,55.1,59.1,6.5,6.4,0.636,9.1,19.4,0.198,0.487,9.8,85.7,0.338
78,2022-04-03,H,PHI,L,108,112,35,78,0.449,15,33,0.455,23,31,0.742,7,41,24,10,3,9,28,113.7,117.9,95.0,0.397,0.423,0.589,45.1,68.6,10.5,6.1,0.545,8.9,15.6,0.295,0.481,12.4,73.9,0.438
79,2022-04-05,A,ORL,L,115,120,42,86,0.488,16,36,0.444,15,22,0.682,9,47,25,6,4,11,11,118.8,124.0,96.8,0.256,0.419,0.601,52.2,59.5,6.2,6.9,0.581,10.3,20.5,0.174,0.591,6.6,82.6,0.108
80,2022-04-08,A,BRK,L,107,118,40,82,0.488,8,27,0.296,19,24,0.792,10,31,19,4,4,8,20,119.4,131.7,89.6,0.293,0.329,0.578,40.8,47.5,4.5,6.7,0.537,8.0,23.8,0.232,0.533,9.0,61.8,0.217
81,2022-04-10,H,MIL,W,133,115,51,94,0.543,19,38,0.5,12,17,0.706,10,48,39,5,5,10,26,130.5,112.9,101.9,0.181,0.404,0.655,53.9,76.5,4.9,8.6,0.644,9.0,23.3,0.128,0.511,10.5,82.6,0.284
82,2022-10-19,A,TOR,L,105,108,38,77,0.494,10,28,0.357,19,23,0.826,6,38,25,5,5,17,21,108.7,111.8,96.6,0.299,0.364,0.603,48.1,65.8,5.2,8.9,0.558,16.3,17.1,0.247,0.494,11.5,72.7,0.267
83,2022-10-22,A,CHI,W,128,96,48,85,0.565,16,27,0.593,16,18,0.889,8,48,32,4,5,17,17,132.7,99.5,96.5,0.212,0.318,0.689,57.8,66.7,4.1,9.1,0.659,15.5,24.2,0.188,0.446,9.5,80.0,0.25
84,2022-10-23,H,WAS,W,117,107,41,96,0.427,13,33,0.394,22,25,0.88,16,48,19,10,5,13,20,114.3,104.5,92.7,0.26,0.344,0.547,57.8,46.3,9.8,8.5,0.495,10.8,34.0,0.229,0.563,16.1,88.9,0.103
85,2022-10-26,H,ORL,W,103,92,36,87,0.414,10,33,0.303,21,30,0.7,12,43,25,6,3,12,22,108.5,96.9,94.9,0.345,0.379,0.514,50.0,69.4,6.3,5.3,0.471,10.7,26.7,0.241,0.469,15.1,75.6,0.198
86,2022-10-28,A,BOS,W,132,123,45,87,0.517,16,35,0.457,26,34,0.765,9,42,18,5,2,15,28,123.9,115.4,96.5,0.391,0.402,0.647,55.3,40.0,4.7,4.1,0.609,12.8,23.7,0.299,0.591,16.5,86.8,0.317
87,2022-10-30,H,NYK,W,121,108,41,89,0.461,23,50,0.46,16,19,0.842,10,43,33,3,5,14,22,122.4,109.3,98.8,0.213,0.562,0.621,48.9,80.5,3.0,7.7,0.59,12.6,23.3,0.18,0.543,12.4,73.3,0.087
88,2022-11-02,H,BOS,W,114,113,42,100,0.42,11,39,0.282,19,24,0.792,9,51,24,6,4,11,23,104.4,103.5,98.9,0.24,0.39,0.516,49.5,57.1,5.5,7.7,0.475,9.0,17.0,0.19,0.468,11.8,84.0,0.28
89,2022-11-04,A,DET,W,112,88,44,81,0.543,11,26,0.423,13,16,0.813,10,47,30,5,13,18,15,117.8,92.5,95.1,0.198,0.321,0.636,58.0,68.2,5.3,28.3,0.611,17.0,28.6,0.16,0.452,16.7,80.4,0.157
90,2022-11-06,A,LAL,W,114,100,37,84,0.44,8,32,0.25,32,36,0.889,9,48,19,7,6,12,20,113.6,99.6,100.4,0.429,0.381,0.571,52.7,51.4,7.0,10.0,0.488,10.7,21.4,0.381,0.506,14.3,79.6,0.138
91,2022-11-07,A,LAC,L,117,119,43,83,0.518,16,33,0.485,15,21,0.714,10,48,29,6,2,17,21,121.8,123.9,96.0,0.253,0.398,0.634,60.8,67.4,6.2,4.9,0.614,15.6,27.0,0.181,0.614,9.0,90.5,0.278
92,2022-11-09,A,SAC,L,120,127,46,86,0.535,11,26,0.423,17,20,0.85,12,42,24,4,1,18,23,124.0,131.3,96.7,0.233,0.302,0.633,63.6,52.2,4.1,2.7,0.599,16.0,35.3,0.198,0.638,9.0,93.8,0.395
93,2022-11-11,A,GSW,L,101,106,37,92,0.402,8,30,0.267,19,26,0.731,14,46,25,6,3,10,17,107.1,112.4,94.3,0.283,0.326,0.488,51.1,67.6,6.4,6.5,0.446,8.8,28.0,0.207,0.579,13.7,80.0,0.134
94,2022-11-13,H,MIN,L,124,129,40,89,0.449,17,34,0.5,27,39,0.692,16,40,22,6,1,10,22,127.2,132.3,97.5,0.438,0.382,0.584,46.0,55.0,6.2,1.7,0.545,8.6,30.8,0.303,0.634,11.8,68.6,0.305
95,2022-11-16,A,MIL,L,98,113,36,84,0.429,12,28,0.429,14,17,0.824,6,34,22,7,7,8,18,104.5,120.5,93.7,0.202,0.333,0.536,39.5,61.1,7.5,14.9,0.5,8.0,13.3,0.167,0.57,12.5,68.3,0.174
96,2022-11-18,H,CHO,W,132,122,49,92,0.533,8,28,0.286,26,32,0.813,7,50,25,8,8,19,25,114.8,106.1,95.1,0.348,0.304,0.622,48.5,51.0,7.0,12.1,0.576,15.2,16.3,0.283,0.464,10.4,71.7,0.182
97,2022-11-20,H,MIA,W,113,87,44,83,0.53,13,37,0.351,12,16,0.75,13,49,31,7,1,19,23,122.8,94.6,92.0,0.193,0.446,0.627,62.0,70.5,7.6,2.0,0.608,17.4,40.6,0.145,0.425,15.1,76.6,0.238
98,2022-11-21,H,ATL,W,114,102,42,70,0.6,10,19,0.526,20,23,0.87,3,37,24,8,3,19,17,118.2,105.8,96.4,0.329,0.271,0.711,51.4,57.1,8.3,5.7,0.671,19.2,10.7,0.286,0.5,14.5,77.3,0.172
99,2022-11-23,H,POR,W,114,96,41,74,0.554,12,27,0.444,20,23,0.87,11,39,22,4,4,16,14,131.6,110.8,86.6,0.311,0.365,0.678,54.9,53.7,4.6,8.5,0.635,16.0,34.4,0.27,0.532,16.0,71.8,0.167
