,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
60,2022-02-27,H,DEN,L,92,124,34,91,.374,6,36,.167,18,26,.692,11,42,22,12,3,15,25,88.5,119.2,104.0,.286,.396,.449,43.3,64.7,11.5,6.1,.407,12.8,19.0,.198,.581,12.3,79.5,.279
61,2022-03-02,A,PHO,L,90,120,30,78,.385,11,31,.355,19,25,.760,5,35,22,10,2,18,23,90.7,120.9,99.2,.321,.397,.506,43.2,73.3,10.1,4.5,.455,16.8,11.4,.244,.588,13.0,81.1,.325
62,2022-03-05,A,MIN,L,121,135,40,85,.471,16,38,.421,25,30,.833,11,41,24,5,1,15,23,122.0,136.1,99.2,.353,.447,.616,49.4,60.0,5.0,2.1,.565,13.3,25.0,.294,.653,10.1,76.9,.282
63,2022-03-07,A,MIN,L,81,124,23,83,.277,7,28,.250,28,38,.737,8,42,11,10,5,17,30,75.4,115.4,107.5,.458,.337,.406,38.5,47.8,9.3,10.2,.319,14.6,14.3,.337,.484,15.2,64.2,.380
64,2022-03-09,A,UTA,L,85,123,29,89,.326,9,36,.250,18,22,.818,9,36,19,4,2,9,23,89.9,130.1,94.6,.247,.404,.431,41.9,65.5,4.2,5.7,.376,8.4,17.0,.202,.623,8.8,81.8,.272
65,2022-03-12,H,WAS,W,127,118,48,93,.516,11,30,.367,20,22,.909,12,43,21,10,3,11,21,130.4,121.1,97.4,.237,.323,.618,55.1,43.8,10.3,6.1,.575,9.7,31.6,.215,.554,12.9,77.5,.313
66,2022-03-14,A,ATL,L,113,122,44,88,.500,10,24,.417,15,21,.714,11,56,25,4,9,20,25,107.7,116.2,105.0,.239,.273,.581,53.3,56.8,3.8,14.8,.557,17.1,25.6,.170,.422,3.1,72.6,.275
67,2022-03-16,A,NYK,L,98,128,40,91,.440,11,34,.324,7,14,.500,10,41,26,1,3,11,31,102.0,133.2,96.1,.154,.374,.504,46.6,65.0,1.0,7.1,.500,10.2,20.8,.077,.600,9.3,77.5,.400
68,2022-03-18,A,BRK,L,123,128,48,96,.500,13,35,.371,14,24,.583,17,37,29,14,4,13,26,123.9,129.0,99.2,.250,.365,.577,45.1,60.4,14.1,7.7,.568,10.9,34.7,.146,.649,18.7,60.6,.364
69,2022-03-20,A,IND,L,98,129,38,81,.469,9,33,.273,13,18,.722,10,32,23,10,3,17,19,104.7,137.8,93.6,.222,.407,.551,43.8,60.5,10.7,6.1,.525,16.0,25.0,.160,.661,13.1,66.7,.214
70,2022-03-21,A,DET,W,119,115,37,88,.420,8,28,.286,37,49,.755,17,47,22,15,7,9,26,116.9,113.0,101.8,.557,.318,.543,49.5,59.5,14.7,14.0,.466,7.6,32.1,.420,.476,14.9,71.4,.400
71,2022-03-23,H,SAS,L,96,133,36,94,.383,7,26,.269,17,18,.944,12,43,18,5,5,16,21,94.5,130.9,101.6,.191,.277,.471,44.8,50.0,4.9,10.0,.420,13.6,23.5,.181,.590,11.1,68.9,.234
