,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
63,2022-03-04,H,IND,W,111,106,42,94,0.447,15,30,0.5,12,18,0.667,19,52,28,5,9,13,22,115.6,110.4,96.0,0.191,0.319,0.545,48.6,66.7,5.2,15.0,0.527,11.3,35.8,0.128,0.44,9.7,61.1,0.18
64,2022-03-07,H,ATL,W,113,110,43,93,0.462,12,33,0.364,15,23,0.652,15,47,27,7,2,12,27,114.6,111.6,89.3,0.247,0.355,0.548,49.5,62.8,7.1,3.6,0.527,10.4,30.0,0.161,0.511,11.2,71.1,0.161
65,2022-03-09,H,CHI,L,108,114,42,82,0.512,11,31,0.355,13,17,0.765,5,32,25,6,3,16,25,109.5,115.6,98.6,0.207,0.378,0.603,49.2,59.5,6.1,4.9,0.579,15.2,13.9,0.159,0.546,10.7,93.1,0.408
66,2022-03-11,A,BOS,L,103,114,35,83,0.422,10,34,0.294,23,24,0.958,11,42,21,4,4,14,22,108.5,120.1,94.9,0.289,0.41,0.55,47.2,60.0,4.2,6.9,0.482,13.0,24.4,0.277,0.5,8.0,70.5,0.267
67,2022-03-13,H,LAC,L,102,106,36,80,0.45,12,29,0.414,18,20,0.9,8,44,23,3,4,10,18,113.4,117.8,90.0,0.25,0.363,0.574,48.9,63.9,3.3,6.8,0.525,10.1,18.6,0.225,0.506,5.8,76.6,0.18
68,2022-03-15,A,MIA,L,98,105,37,80,0.463,10,34,0.294,14,22,0.636,6,39,23,6,5,12,30,106.0,113.6,92.5,0.275,0.425,0.546,47.0,62.2,6.5,12.8,0.525,11.8,14.0,0.175,0.486,11.0,82.5,0.486
69,2022-03-17,A,ORL,W,134,120,47,94,0.5,20,43,0.465,20,31,0.645,10,45,34,11,3,7,21,128.4,115.0,104.4,0.33,0.457,0.622,50.0,72.3,10.5,4.5,0.606,6.1,22.2,0.213,0.541,10.9,77.8,0.155
70,2022-03-19,A,CLE,L,109,113,41,85,0.482,13,30,0.433,14,19,0.737,10,38,23,10,6,15,22,112.5,116.6,96.9,0.224,0.353,0.584,46.3,56.1,10.3,9.7,0.559,13.8,23.8,0.165,0.568,12.5,70.0,0.148
71,2022-03-21,H,POR,L,115,119,36,85,0.424,9,35,0.257,34,41,0.829,12,48,22,8,5,18,34,113.0,116.9,101.8,0.482,0.412,0.558,50.5,61.1,7.9,8.3,0.476,14.9,28.6,0.4,0.466,7.6,67.9,0.42
72,2022-03-23,H,ATL,W,122,101,44,88,0.5,12,33,0.364,22,25,0.88,9,54,30,10,4,15,19,119.3,98.7,102.3,0.284,0.375,0.616,57.4,68.2,9.8,8.3,0.568,13.2,22.5,0.25,0.478,12.4,83.3,0.141
