,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
70,2022-03-19,H,DAL,W,129,108,44,88,.500,20,42,.476,21,27,.778,10,46,33,8,8,9,18,133.5,111.8,96.6,.307,.477,.646,51.1,75.0,8.3,15.7,.614,8.3,23.8,.239,.517,11.7,75.0,.180
71,2022-03-21,H,NOP,W,106,103,40,79,.506,13,37,.351,13,15,.867,5,35,34,5,10,17,19,111.6,108.5,95.0,.190,.468,.619,42.7,85.0,5.3,15.2,.589,16.6,13.5,.165,.494,13.4,66.7,.156
72,2022-03-23,H,NYK,L,106,121,42,89,.472,13,46,.283,9,17,.529,14,45,26,5,4,9,18,117.8,134.5,90.0,.191,.517,.549,52.9,61.9,5.6,10.5,.545,8.5,29.2,.101,.639,7.2,83.8,.181
73,2022-03-25,H,UTA,W,107,101,41,88,.466,13,34,.382,12,17,.706,16,45,26,7,3,9,17,123.2,116.3,86.8,.193,.386,.560,54.2,63.4,8.1,8.1,.540,8.6,35.6,.136,.554,11.0,76.3,.095
74,2022-03-27,A,BRK,W,119,110,42,98,.429,17,32,.531,18,23,.783,17,53,26,6,2,11,22,119.5,110.4,99.6,.235,.327,.550,51.5,61.9,6.0,3.2,.515,9.2,32.1,.184,.479,7.7,72.0,.175
75,2022-03-28,H,DEN,L,109,113,44,93,.473,13,42,.310,8,12,.667,8,40,33,11,3,14,21,110.1,114.2,99.0,.129,.452,.555,44.0,75.0,11.1,5.7,.543,12.5,19.0,.086,.535,14.0,65.3,.244
76,2022-03-30,A,NYK,W,125,114,49,90,.544,12,35,.343,15,17,.882,8,40,39,7,3,11,21,128.8,117.5,97.1,.189,.389,.641,48.2,79.6,7.2,7.3,.611,10.1,20.0,.167,.565,11.1,74.4,.212
77,2022-04-02,A,PHI,L,114,144,42,87,.483,11,30,.367,19,24,.792,7,32,34,14,1,17,18,108.6,137.2,105.0,.276,.345,.584,40.5,81.0,13.3,2.3,.546,14.8,15.9,.218,.730,16.5,71.4,.195
78,2022-04-05,A,MIA,L,115,144,45,85,.529,12,38,.316,13,18,.722,7,31,34,8,3,13,18,116.3,145.7,98.8,.212,.447,.619,43.1,75.6,8.1,7.1,.600,12.3,17.5,.153,.708,12.6,75.0,.298
79,2022-04-07,H,ORL,W,128,101,48,92,.522,12,34,.353,20,27,.741,10,56,29,9,10,11,17,121.6,96.0,105.3,.293,.370,.616,56.6,60.4,8.6,21.3,.587,9.6,22.2,.217,.479,13.7,85.2,.105
80,2022-04-08,A,CHI,W,133,117,52,86,.605,19,40,.475,10,10,1.000,8,38,34,7,4,11,21,141.9,124.9,93.7,.116,.465,.736,55.1,65.4,7.5,6.9,.715,10.8,24.2,.116,.616,11.7,83.3,.195
81,2022-04-10,H,WAS,W,124,108,48,89,.539,18,33,.545,10,14,.714,11,48,34,6,9,17,20,126.9,110.5,97.7,.157,.371,.652,52.7,70.8,6.1,12.7,.640,15.2,29.7,.112,.489,8.7,68.5,.170
0,2022-10-19,A,SAS,W,129,102,48,94,.511,13,29,.448,20,23,.870,14,51,26,7,10,15,20,124.3,98.3,103.8,.245,.309,.619,53.7,54.2,6.7,15.4,.580,12.6,31.8,.213,.439,12.2,72.5,.152
1,2022-10-21,H,NOP,L,112,124,44,97,.454,13,34,.382,11,14,.786,11,37,30,9,4,13,24,110.2,122.0,101.6,.144,.351,.543,41.1,68.2,8.9,6.0,.521,11.2,22.4,.113,.517,12.5,63.4,.360
2,2022-10-23,A,ATL,W,126,109,47,90,.522,11,26,.423,21,30,.700,14,52,28,7,6,13,24,125.7,108.7,100.2,.333,.289,.610,53.6,59.6,7.0,10.0,.583,11.2,32.6,.233,.453,10.1,70.4,.242
3,2022-10-26,A,NYK,L,131,134,49,99,.495,13,31,.419,20,30,.667,9,42,31,9,5,15,24,117.1,119.8,101.3,.303,.313,.584,47.7,63.3,8.0,7.5,.561,11.8,20.9,.202,.593,13.0,73.3,.196
4,2022-10-28,A,ORL,L,93,113,33,86,.384,11,38,.289,16,24,.667,10,47,21,3,4,14,18,92.6,112.5,100.4,.279,.442,.482,49.5,63.6,3.0,8.3,.448,12.7,18.9,.186,.553,11.1,88.1,.224
5,2022-10-29,H,GSW,W,120,113,43,102,.422,10,31,.323,24,31,.774,15,55,32,2,2,10,14,113.6,107.0,95.7,.304,.304,.519,52.9,74.4,1.9,3.6,.471,8.0,27.8,.235,.505,8.5,80.0,.120
6,2022-10-31,H,SAC,L,108,115,43,84,.512,14,29,.483,8,14,.571,6,38,31,11,6,20,26,105.0,111.8,102.8,.167,.345,.599,47.5,72.1,10.7,14.6,.595,18.2,15.8,.095,.535,16.3,76.2,.282
7,2022-11-02,A,CHI,L,88,106,36,92,.391,7,32,.219,9,16,.563,13,47,22,12,12,16,14,87.6,105.6,100.4,.174,.348,.444,48.0,61.1,12.0,21.1,.429,13.9,24.5,.098,.511,16.5,75.6,.182
8,2022-11-04,A,MEM,L,99,130,33,86,.384,8,27,.296,25,31,.806,12,41,22,11,7,18,17,95.5,125.4,103.7,.360,.314,.497,40.6,66.7,10.6,11.3,.430,15.3,22.2,.291,.592,14.5,61.7,.143
9,2022-11-05,H,BRK,L,94,98,32,86,.372,14,42,.333,16,23,.696,13,50,22,3,6,15,21,100.7,105.0,93.3,.267,.488,.489,54.9,68.8,3.2,12.5,.453,13.5,28.9,.186,.464,10.5,80.4,.238
10,2022-11-07,H,WAS,L,100,108,42,101,.416,5,32,.156,11,16,.688,17,45,27,8,7,10,23,103.7,112.0,96.4,.158,.317,.463,48.9,64.3,8.3,11.5,.441,8.5,31.5,.109,.556,13.1,73.7,.238
11,2022-11-09,H,POR,L,95,105,34,91,.374,10,40,.250,17,24,.708,20,42,21,10,3,11,22,104.3,115.2,91.1,.264,.440,.468,48.3,61.8,11.0,7.3,.429,9.8,35.1,.187,.607,16.5,73.3,.187
12,2022-11-10,A,MIA,L,112,117,43,88,.489,14,39,.359,12,20,.600,8,50,23,4,2,20,30,105.9,110.6,95.8,.227,.443,.579,56.8,53.5,3.8,3.7,.568,17.1,21.1,.136,.489,8.6,84.0,.322
13,2022-11-12,A,MIA,L,115,132,46,90,.511,9,31,.290,14,16,.875,4,37,25,4,3,12,21,111.0,127.5,103.6,.178,.344,.593,44.6,54.3,3.9,5.8,.561,11.0,9.8,.156,.613,10.5,78.6,.194
14,2022-11-14,A,ORL,W,112,105,42,88,.477,7,35,.200,21,24,.875,14,37,22,15,7,12,23,121.5,113.9,92.2,.273,.398,.568,43.5,52.4,16.3,13.5,.517,10.9,35.0,.239,.489,18.3,51.1,.216
15,2022-11-16,H,IND,L,113,125,43,94,.457,12,33,.364,15,18,.833,14,44,29,8,4,17,23,114.0,126.1,99.1,.191,.351,.554,56.4,67.4,8.1,7.4,.521,14.3,34.1,.160,.604,11.1,81.1,.317
16,2022-11-18,A,CLE,L,122,132,44,110,.400,14,44,.318,20,24,.833,17,53,24,11,6,14,33,106.1,114.8,95.1,.218,.400,.506,51.5,54.5,9.6,9.4,.464,10.4,28.3,.182,.576,15.2,83.7,.283
17,2022-11-20,A,WAS,L,102,106,39,100,.390,8,32,.250,16,23,.696,15,51,19,5,5,13,18,100.0,104.0,102.0,.230,.320,.463,51.0,48.7,4.9,8.5,.430,10.6,30.0,.160,.500,14.4,72.0,.140
18,2022-11-23,H,PHI,W,107,101,44,92,.478,6,23,.261,13,21,.619,11,44,25,8,1,15,15,104.0,98.1,102.9,.228,.250,.528,49.4,56.8,7.8,2.1,.511,12.9,22.9,.141,.494,16.8,80.5,.186
19,2022-11-25,H,MIN,W,110,108,40,89,.449,8,25,.320,22,32,.688,15,55,24,6,4,17,18,105.1,103.2,104.6,.360,.281,.534,55.0,60.0,5.7,7.3,.494,14.2,30.6,.247,.474,13.3,78.4,.177
20,2022-11-28,A,BOS,L,105,140,42,86,.488,11,29,.379,10,15,.667,13,37,28,7,2,20,14,107.4,143.2,97.7,.174,.337,.567,48.7,66.7,7.2,4.9,.552,17.8,30.2,.116,.720,11.9,72.7,.065
21,2022-12-02,H,WAS,W,117,116,40,95,.421,12,29,.414,25,31,.806,19,45,25,6,3,4,24,126.3,125.3,92.6,.326,.305,.538,44.6,62.5,6.5,5.7,.484,3.6,33.3,.263,.523,12.1,59.1,.302
22,2022-12-03,H,MIL,L,96,105,34,87,.391,5,24,.208,23,26,.885,9,44,15,9,4,14,19,94.3,103.1,101.8,.299,.276,.488,48.4,44.1,8.8,7.8,.420,12.5,18.8,.264,.542,18.7,81.4,.181
23,2022-12-05,H,LAC,L,117,119,47,98,.480,12,34,.353,11,17,.647,14,49,29,8,4,10,16,118.0,120.0,99.2,.173,.347,.555,51.0,61.7,8.1,7.0,.541,8.7,29.2,.112,.565,10.5,72.9,.151
24,2022-12-07,A,BRK,L,116,122,47,88,.534,10,24,.417,12,23,.522,10,40,25,4,3,11,18,119.0,125.1,97.5,.261,.273,.591,50.6,53.2,4.1,5.5,.591,10.1,22.7,.136,.640,9.7,85.7,.140
25,2022-12-09,H,NYK,L,102,121,37,84,.440,6,26,.231,22,28,.786,12,45,16,8,6,12,26,106.6,126.5,95.7,.333,.310,.529,48.4,43.2,8.4,10.2,.476,11.1,27.3,.262,.511,9.4,67.3,.280
